id;name;dob;affiliation
8200;W__Harten;1988-09-13;University of Wisconsin-Madiso
9531;E__Arruti;1997-09-30;University of Kentucky
8201;C__Doggen;1970-10-23;University of Arkansas
9532;A__Torres;1978-04-12;University of Nebraska-Lincoln
9530;F__Angriman;1988-04-10;Stanford University
8204;Jessica_Caple;2001-05-18;Beijing Normal University
9535;C__Ferrando;1949-03-08;University of Arkansas
8205;John_Joseph;1994-04-10;University of Nebraska-Lincoln
9536;M__Vendrell;1950-01-07;University of Nebraska-Lincoln
8202;M__Boukhvalova;1958-02-01;Kyoto University
9533;E__Barbeta;1990-12-04;Kansas State University
8203;Emma_Mortensen;1992-04-23;University of Arkansas
9534;J__Villar;1992-01-27;University of Nebraska-Lincoln
9528;Magda_Liliana_Ruiz;1994-11-13;Michigan State University
9529;B__Ferreyro;1990-04-06;China Agricultural University
9526;R__Mellado_Artigas;1956-11-15;Oklahoma State University
9527;L__Mujica;1966-11-07;Stanford University
8211;Kevin_Matthew_Byrd;1956-08-08;Kansas State University
9542;I__Gracia;1981-05-01;University of Wisconsin-Madiso
8212;G__Prince;2000-12-31;Beijing Normal University
9543;M__Panzeri;1978-11-17;Kyoto University
9540;M__Agustí;1986-12-22;Colorado State University
8210;Thomas_March;1996-07-22;University of Kentucky
9541;A__Carramiñana;1961-05-07;University of Wisconsin-Madiso
8215;J__Blanco;2001-07-26;Colorado State University
9546;R__Navarro;2002-06-14;Chinese Academy of Sciences
8216;Ilaria_Parrotta;1971-04-24;Kansas State University
9547;M__Arguis;1950-08-19;Michigan State University
8213;Ariel_L__Arndt;1996-07-11;University of Illinois
9544;I__León;1976-01-11;University of Nebraska-Lincoln
8214;A__Kajon;1980-02-07;Kyoto University
9545;J__Balust;1953-10-03;Kyoto University
8208;Daniel_Stylos;1980-06-25;University of Wisconsin-Madiso
9539;I__Belda;1993-05-12;University of Guelph
8209;Diego_Lopez;1969-07-15;Kyoto University
8206;Fatoumata_Y_D_Sylla;2002-05-15;Colorado State University
9537;G__Sánchez_Etayo;1993-07-23;University of Wisconsin-Madiso
8207;A__Kamali;1976-08-23;University of Nebraska-Lincoln
9538;A__Alcón;1951-06-17;University of Kentucky
8222;R__Antonelli_Incalzi;1975-09-14;Wuhan University
9553;M__López_Baamonde;1952-03-03;University of Illinois
8223;N__Salyha;1956-06-22;University of Guelph
9554;T__Cuñat;1984-07-05;Slovak University of Technology in Bratislava
8220;S__Fumagalli;1970-04-19;University of Arkansas
9551;Antonio_López;1956-08-16;Wuhan University
8221;E__Mossello;1978-03-10;University of Kentucky
9552;J__Mejia;1984-10-22;University of Copenhagen
8226;Ludia_Chiarugi;1957-12-16;University of Arkansas
9557;A__Calvo;1956-01-25;University of Nebraska-Lincoln
8227;Simona_Brancati;1961-01-23;Oklahoma State University
9558;Eva_Rivas;1983-11-26;University of Wisconsin-Madiso
8224;I__Oliynyk;1955-05-10;University of Illinois
9555;M__Ubré;1987-06-11;Slovak University of Technology in Bratislava
8225;F__Cei;1997-05-03;Kansas State University
9556;A__Ojeda;1995-04-09;Stanford University
9550;J__Perdomo;1963-04-21;Michigan State University
8219;G__Bellelli;1995-11-16;Stanford University
8217;L__Bencivenga;1956-08-03;Kansas State University
9548;M__J__Carretero;1973-12-28;Michigan State University
8218;C__Okoye;1950-12-20;University of Copenhagen
9549;C__Ibáñez;1972-08-15;Oklahoma State University
8233;Irene_Sellerio;1983-10-29;Oklahoma State University
9564;M__Magaldi;1969-12-14;University of Copenhagen
8234;M__Gucci;1975-08-06;University of Copenhagen
9565;M__Coca;1986-03-29;University of Kentucky
8231;M__Filippelli;1982-06-15;University of Arkansas
9562;J__Tercero;1952-11-01;Stanford University
8232;Chiara_Ciacci;1990-02-09;Beijing Normal University
9563;Pepe_Sanahuja;1976-09-03;University of Wisconsin-Madiso
8237;Loredana_Staglianò;1998-08-15;University of Nebraska-Lincoln
9568;P__Masgoret;1987-07-28;Kansas State University
8238;D__D__Stefano;1956-05-22;China Agricultural University
9569;Monserrat_Tió;1976-01-17;University of Guelph
8235;Giulia_Vannini;2002-10-07;Colorado State University
9566;E__del_Río;1957-02-22;Michigan State University
8236;R__Lavecchia;1998-06-17;Slovak University of Technology in Bratislava
9567;J__Martínez_Ocón;1998-05-24;Wuhan University
9560;R__Pujol;1950-12-15;Stanford University
8230;Matteo_Rosselli;1964-12-19;University of Arkansas
9561;N__Martín;1951-10-01;University of Arkansas
8228;Silvia_Dolenti;1952-04-01;University of Illinois
9559;P__Hurtado;1956-08-02;University of Illinois
8229;Maria_Silvia_Montini;1991-02-01;China Agricultural University
8244;G__Landini;1989-07-02;University of Illinois
9575;A__Ruíz;1966-06-16;Stanford University
8245;G__Mazzoccoli;1957-11-28;Chinese Academy of Sciences
9576;B__Tena;1986-09-29;University of Wisconsin-Madiso
8242;F__Dainelli;1960-06-13;Slovak University of Technology in Bratislava
9573;L__Gómez;1991-10-20;Chinese Academy of Sciences
8243;G__Panigada;1956-06-08;Stanford University
9574;N__de_Riva;2001-11-03;Stanford University
8248;J__Clarke;1954-02-14;University of Guelph
9579;F__B__de_Lacy;1994-07-17;Michigan State University
8249;Emmanuel_Eroume_À_Egom;1947-04-25;University of Wisconsin-Madiso
8246;R__Tarquini;1950-05-02;Colorado State University
9577;Sebastian_Jaramillo;1983-03-05;Chinese Academy of Sciences
8247;T__Beaney;1975-08-24;Slovak University of Technology in Bratislava
9578;J__Balibrea;1969-07-26;Kyoto University
8240;Mario_Romagnoli;1969-11-09;Michigan State University
9571;R__Risco;1959-11-27;Oklahoma State University
8241;Valentina_Francolini;1975-04-30;Wuhan University
9572;R__Bergé;1983-10-17;University of Guelph
9570;Ángel_Caballero;1961-05-26;University of Copenhagen
8239;Tiziana_Gurrera;1949-02-01;Chinese Academy of Sciences
8255;M__P__Borthakur;1961-12-27;University of Kentucky
9586;Mariano_Balaguer;1966-02-17;Chinese Academy of Sciences
8256;C__Panda;1978-06-15;Beijing Normal University
9587;J__Aliaga;1949-02-05;University of Wisconsin-Madiso
8253;Abhishek_Bharadwaj;1978-02-20;University of Copenhagen
9584;Daniel_Martín_Barreda;1971-05-05;Kansas State University
8254;O__Mujahid;1981-07-08;University of Copenhagen
9585;A__Alias;1966-12-18;University of Guelph
8259;J__Allardet_Servent;1975-11-08;University of Kentucky
8257;Jitendra_V_Kalbande;1958-08-05;Slovak University of Technology in Bratislava
9588;A__Almuedo;1960-11-07;Michigan State University
8258;S__Lehingue;1983-10-13;Beijing Normal University
9589;J__R__Alonso;1991-10-03;Slovak University of Technology in Bratislava
8251;B__Nouthe;2000-12-29;Colorado State University
9582;R__Bravo;1954-10-01;University of Arkansas
8252;H__Karim;1947-12-09;University of Copenhagen
9583;A__Carreras;1989-02-23;Slovak University of Technology in Bratislava
9580;A__Otero;1959-04-17;Wuhan University
8250;Haaris_A__Shiwani;1951-09-11;University of Nebraska-Lincoln
9581;A__Ibarzabal;1960-01-03;Beijing Normal University
8266;J__Bourenne;1965-12-24;University of Arkansas
9597;Pau_Benet;1993-08-21;University of Arkansas
8267;O__Monnet;1979-05-03;University of Arkansas
9598;X__Borrat;1950-09-02;Wuhan University
8264;Eloi_Prudhomme;1976-08-23;University of Nebraska-Lincoln
9595;T__Torres;1947-09-16;Stanford University
8265;G__Pénaranda;1999-03-08;Kyoto University
9596;G__Batiste;1978-04-23;University of Arkansas
8268;M__Gainnier;1958-09-29;Stanford University
9599;M__Borrell;1997-01-12;University of Arkansas
8269;E__Cantais;1961-12-15;University of Kentucky
9590;R__Andrea;2001-08-26;Oklahoma State University
8262;J__Forel;2003-01-12;University of Wisconsin-Madiso
9593;Fátima_Aziz;1965-08-21;University of Arkansas
8263;J__Arnal;1977-02-13;Kyoto University
9594;J__Badia;1994-06-23;Kyoto University
8260;Anne_Ferdani;1983-11-25;University of Arkansas
9591;G__Angelès;1974-02-20;Beijing Normal University
8261;Sami_Hraeich;1982-01-09;University of Illinois
9592;M__Arias;1997-04-11;Slovak University of Technology in Bratislava
8277;Christian_Erhardt;1992-08-20;Colorado State University
8278;Kristina_Schmauder;1983-09-06;Kansas State University
8275;Simone_Lederer;1983-05-28;University of Wisconsin-Madiso
8276;Marius_de_Arruda_Botelho_Herr;1960-04-02;Kansas State University
8279;M__Kschischo;1987-09-02;Michigan State University
8270;C__Girault;1962-01-17;Colorado State University
8273;Philipp_Wendland;1952-04-25;University of Wisconsin-Madiso
8274;Stephanie_Biergans;1960-08-12;University of Copenhagen
8271;B__Williams;1968-07-18;Chinese Academy of Sciences
8272;L__Häger;1987-04-28;Chinese Academy of Sciences
8288;R__Bobiński;1966-03-18;University of Copenhagen
8289;Marek_Kawecki;1968-02-01;University of Illinois
8286;Alicja_Micor;1964-12-02;Michigan State University
8287;Wioletta_Waksmańska;1965-08-20;University of Illinois
8280;N__Malek;1972-10-30;University of Illinois
8281;S__Bunk;1999-06-17;University of Kentucky
8284;S__Göpel;1975-01-23;University of Guelph
8285;Tomasz_P_Ilczak;1966-03-03;Stanford University
8282;M__Bitzer;1952-05-06;Beijing Normal University
8283;B__Gladstone;1980-10-28;University of Wisconsin-Madiso
8299;Lícia_Zanol_Lorencini_Stanzani;1986-10-24;Michigan State University
8297;Ricardo_L__M__Duarte;1958-12-08;Kansas State University
8298;S__Togeiro;1990-10-20;University of Copenhagen
8291;Luiz_Fernando_Ferreira_Pereira;1966-11-08;University of Nebraska-Lincoln
8292;Paulo_Henrique_Ramos_Feitosa;1997-01-06;University of Guelph
8290;M__V__Castellano;1958-05-17;University of Wisconsin-Madiso
8295;M__M__Rodrigues;1948-02-14;Beijing Normal University
8296;E__V__Ferreira;1972-11-11;University of Kentucky
8293;M__Knorst;1966-07-26;Wuhan University
8294;C__Salim;1982-04-19;Kansas State University
4705;C__Greco;1963-10-08;China Agricultural University
4706;C__Boucheix;1951-09-09;Kyoto University
4707;Xin_Chen;1985-02-03;Kyoto University
4708;J__Unternaehrer;1976-03-25;University of Nebraska-Lincoln
4709;Charles_Wang;1995-03-18;Oklahoma State University
4700;Greisha_L__Ortiz_Hernández;2000-09-14;University of Guelph
4701;Leslimar_Rios_Colon;1948-12-24;Michigan State University
4702;E__Chirshev;1998-10-31;Chinese Academy of Sciences
4703;Evelyn_S__Sanchez_Hernandez;1988-01-20;University of Wisconsin-Madiso
4704;U__Soto;1997-04-10;Kansas State University
4716;Dagmawit_Mesfin_Geressu;1979-07-23;Kansas State University
4717;Muhammad_Umar_Aftab;1949-02-15;Beijing Normal University
4718;Oluwasanmi_Ariyo_Olanrewaju;1964-04-01;University of Arkansas
4719;H__Xiong;1948-05-12;Chinese Academy of Sciences
4710;C__Casiano;1947-07-15;University of Copenhagen
4711;W__Huige;1954-02-25;China Agricultural University
4712;Wang_Caifen;1999-05-01;University of Arkansas
4713;Cao_Hao;1969-09-17;China Agricultural University
4714;N__Hundera;1991-11-12;Kyoto University
4715;Chuanjie_Jin;1955-05-11;University of Illinois
4727;Shah_Jahan_Khattak;1999-03-28;Colorado State University
4728;Simone_Patonico;1948-10-23;China Agricultural University
4729;Placide_Shabisha;1995-12-29;University of Wisconsin-Madiso
4720;Saddam_Hussain;1988-07-19;University of Kentucky
4721;Insaf_Ullah;1981-01-21;Beijing Normal University
4722;Hizbullah_Khattak;2001-03-03;University of Wisconsin-Madiso
4723;Muhammad_Adnan;1947-10-14;Michigan State University
4724;S__Kumari;1982-09-04;University of Nebraska-Lincoln
4725;Syed_Sajid_Ullah;1961-02-06;University of Wisconsin-Madiso
4726;Muhammad_Asghar_Khan;1978-10-11;Oklahoma State University
4740;Jiaojiao_Hong;1992-03-11;University of Guelph
3406;P__Williamson;1973-08-15;Chinese Academy of Sciences
4738;Hao_Feng;2002-04-20;University of Wisconsin-Madiso
3405;A__Zelazny;1967-03-21;Oklahoma State University
4739;Bo_Liu;1952-08-16;Beijing Normal University
3404;Christina_M__Henderson;1990-03-08;Michigan State University
3403;Wei_Zheng;1970-02-09;University of Guelph
3402;Jean_Dehdashti;1986-04-28;University of Kentucky
3401;G__Tawa;1984-09-24;Beijing Normal University
3400;Ming_Zhou;1970-05-17;University of Copenhagen
4730;An_Braeken;1991-08-03;University of Copenhagen
4731;A__Touhafi;1972-02-13;University of Copenhagen
4732;K__Steenhaut;1980-08-11;Kyoto University
4733;Emmanuel_Ahene;1997-10-23;University of Wisconsin-Madiso
4734;Z__Qin;1986-02-27;Kyoto University
3409;Y__Dou;1992-03-04;China Agricultural University
4735;Akua_Konadu_Adusei;1978-01-13;Colorado State University
3408;Beibei_Liu;1991-06-05;China Agricultural University
4736;Fagen_Li;1990-12-16;Slovak University of Technology in Bratislava
3407;Xiaolan_Wang;1974-01-20;University of Kentucky
4737;Junfeng_Dai;1954-05-13;University of Guelph
4750;Ch_Anwar_ul_Hassan;1968-08-07;Oklahoma State University
4751;Muhammad_Sufyan_Khan;1979-10-07;University of Copenhagen
3420;Anne_E__Dodson;1973-08-24;Stanford University
3417;Chris_Williams;1968-07-07;University of Copenhagen
4749;M__U__Farooq;1972-10-19;Wuhan University
3416;Ritika_K__Singh;1964-10-27;Kyoto University
3415;Sanjeev_Kumar;1982-03-28;Kyoto University
3414;Shengqing_Yu;2001-07-17;China Agricultural University
3413;C__Ding;1954-06-04;Michigan State University
3412;Tao_Li;1994-01-21;Wuhan University
3411;Shaohui_Wang;1962-10-31;Slovak University of Technology in Bratislava
3410;H__Fan;1999-09-01;University of Arkansas
4741;Abdulrahman_Alamer;1978-11-25;University of Illinois
4742;Sultan_Basudan;1967-03-17;University of Illinois
4743;P__Hung;1948-02-11;Slovak University of Technology in Bratislava
4744;Shamsher_Ullah;1959-06-30;University of Arkansas
4745;Zheng_Jiangbin;1947-09-24;University of Arkansas
4746;M__T__Hussain;1947-04-13;Colorado State University
3419;R__Janke;1954-08-12;Chinese Academy of Sciences
4747;Nizamuddin;1966-07-20;University of Copenhagen
3418;I__J__van_der_Klei;1986-06-06;Colorado State University
4748;Farhan_Ullah;1974-01-28;University of Arkansas
4760;R__Alsaqour;1982-04-07;University of Guelph
4761;Junaid_Hassan;1967-01-25;Kyoto University
4762;Danish_Shehzad;1963-03-01;University of Kentucky
2100;Mouhamed_Yazan_Abou_Ismail;1972-10-04;Stanford University
3431;B__Hubbard;1995-01-15;Michigan State University
3430;Samuel_A__J__Trammell;1970-01-17;University of Wisconsin-Madiso
3428;X__Sheng;1968-06-07;University of Arkansas
3427;Bongkeun_Kim;1995-01-09;Beijing Normal University
3426;Y__Chang;1977-09-12;University of Guelph
3425;Kwantae_Kim;1996-05-03;Wuhan University
3424;Cheol_Woong_Ha;1962-10-10;University of Nebraska-Lincoln
3423;Szu_Chieh_Mei;1953-04-05;Colorado State University
3422;M__Kato;1957-05-31;Wuhan University
3421;J__Rine;1997-04-23;Slovak University of Technology in Bratislava
4752;Rizwana_Irfan;1997-09-02;Slovak University of Technology in Bratislava
4753;Jawaid_Iqbal;1974-12-05;Kyoto University
4754;Syed_Sajid_Ullah;1952-02-26;University of Nebraska-Lincoln
4755;Roobaea_Alroobaea;1973-08-08;Stanford University
4756;Fazlullah_Umar;1993-03-16;Michigan State University
4757;Mueen_Uddin;1976-10-12;University of Illinois
4758;Abdullah_M__Baqasah;1995-06-03;University of Wisconsin-Madiso
3429;Yongjun_Liu;1968-10-25;Kyoto University
4759;Maha_S__Abdelhaq;1969-09-13;China Agricultural University
4770;K__K__Chai;1964-09-13;University of Illinois
4771;Jonathan_Loo;1993-09-27;Slovak University of Technology in Bratislava
4772;Yue_Chen;1978-08-10;Wuhan University
4773;Chien_Ming_Chen;1975-10-06;Kyoto University
2111;Shuai_Miao;1977-06-26;University of Arkansas
3442;E__Schuman;1985-01-28;University of Guelph
2110;Xiaohan_Wang;1985-02-11;University of Illinois
3441;B__Pentelute;1971-08-15;University of Nebraska-Lincoln
3440;Dudley_Lamming;1984-05-08;Oklahoma State University
2108;B__Rayani;1965-01-25;University of Copenhagen
3439;Sook_Yen_E;1953-11-26;University of Arkansas
2107;S__Mantha;1984-01-27;Kansas State University
3438;Jessica_E__Lee;1988-12-31;University of Illinois
2106;V__Naik;1959-08-27;Slovak University of Technology in Bratislava
3437;T__Riera;1951-05-28;Wuhan University
2105;Brett_Chaseling;1984-02-10;University of Kentucky
3436;Thomas_Considine;1972-01-30;China Agricultural University
2104;J__Rudkin;1983-07-12;China Agricultural University
3435;April_W__Case;1962-02-13;Oklahoma State University
2103;G__Mihala;1961-03-29;University of Nebraska-Lincoln
3434;Jun_Li;1980-07-06;University of Wisconsin-Madiso
2102;J__Schults;1948-02-15;Oklahoma State University
3433;H__Dai;1977-05-19;Stanford University
2101;S__Ahuja;1980-03-28;University of Arkansas
3432;A__P__Gomes;1979-05-12;University of Kentucky
4763;Usman_Habib;1989-02-20;China Agricultural University
4764;M__Ahmad;1963-10-09;University of Kentucky
4765;Ramil_Kuleev;1973-07-26;China Agricultural University
4766;M__Mazzara;1984-12-23;University of Kentucky
4767;Chin_Ling_Chen;1976-04-28;Oklahoma State University
4768;Chao_Liu;1957-01-30;Oklahoma State University
4769;Xiaoshuai_Zhang;1997-01-09;University of Copenhagen
2109;Jian_Zhang;1991-02-24;Stanford University
4780;N__Amin;1984-03-05;Oklahoma State University
4781;Manazara_Rehman;1965-04-21;Colorado State University
4782;A__Alzahrani;1953-02-24;University of Nebraska-Lincoln
4783;Jingjing_Chen;1991-01-06;Oklahoma State University
4784;Fu_Cheng_You;1953-06-03;University of Kentucky
2122;N__Marsh;1991-03-01;Chinese Academy of Sciences
3453;K__Howitz;2001-12-29;Wuhan University
2121;K__OLeary;1999-06-22;University of Wisconsin-Madiso
3452;Pui_Yee_Ng;2000-05-08;University of Guelph
2120;M__Schwaber;1956-09-30;University of Nebraska-Lincoln
3451;J__Disch;1977-12-30;Beijing Normal University
3450;C__A__Blum;1974-10-29;University of Illinois
2119;Y__Carmeli;1949-06-20;University of Illinois
2118;E__Temkin;2001-06-15;University of Nebraska-Lincoln
3449;S__Sweitzer;1998-12-03;Chinese Academy of Sciences
2117;E__Solter;1991-01-22;University of Guelph
3448;Yong_Jiang;1974-02-08;University of Wisconsin-Madiso
2116;Azza_Vaturi;1962-05-21;Wuhan University
3447;Huizhen_Zhao;1998-10-06;University of Nebraska-Lincoln
2115;D__Ben_David;1951-01-26;Chinese Academy of Sciences
3446;Shaday_Michán;1992-05-16;Colorado State University
2114;Qing_Tu;1953-07-11;Slovak University of Technology in Bratislava
